,id,hari,tanggal,bulan,tahun,judul,kota,label,penulis,deskripsi
840,6510075,Rabu,11,1,2023,"Ngeri, Demo Antipemerintah di Peru Renggut 47 Nyawa, Polisi Dibakar!",Lima,detikNews,Novi Christiastuti,"  Seorang polisi Peru yang sedang melakukan patroli diserang dan dibakar hingga tewas oleh para demonstran antipemerintah di wilayah Puno. Korban tewas dalam unjuk rasa yang berawal sejak lengsernya mantan Presiden Pedro Castillo akhir tahun lalu bertambah menjadi sedikitnya 47 orang.Seperti dilansir Associated Press, Rabu (11/1/2023), insiden keji itu terjadi saat polisi bernama Jose Luis Soncco Quispe, yang berusia 29 tahun, sedang berpatroli dengan seorang rekan polisi lainnya di Juliaca, sebuah kota dekat perbatasan Peru dengan Bolivia dan Danau Titicaca, pada Senin (9/1) malam waktu setempat.Keduanya tiba"
841,6510073,Rabu,11,1,2023,Mahasiswa FKG USU Korban Kecelakaan Maut Jalani Operasi Tulang Selangka,Medan,detikSumut,Raja Malo Sinaga," Dua mahasiswa FKG USU yang selamat dari kecelakaan maut di Jalan Imam Bonjol, Medan, hingga kini masih dirawat di rumah sakit untuk menjalani perawatan medis. Kasubbag Hukum dan Humas RS USU, M Zeinizen mengatakan salah seorang korban kecelakaan yang kini dirawat di RS USU, Naufal Aulia Rahman (18) mengalami patah tulang selangka. Saat ini ia masih dalam tahap perawatan.""Anak itu sedang dirawat,"" kata Zeinizen kepada detikSumut, Rabu (11/1/2023).                Ia mengatakan, akibat kecelakaan tersebut, NAR harus menjalani operasi tulang selangka yang patah. Operasi tersebut dijadwalkan akan dilakukan pada Kamis, (12/1/2023).""Besok mau operasi tulang. Saat ini anak itu dalam kondisi pemulihan untuk operasi besok,"" terangnya.Sedangkan korban Daniel Rafael Batubara (18) yang mengalami luka sobek pada pelipisnya menurut Kepala Humas, Promosi dan Protokol USU, Amalia Meutia sudah mendapatkan penanganan operasi di RS Siloam.""Daniel Rafael Batubara (18), asal Medan. Kondisinya pelipis mata sobek. Tapi sudah dioperasi,"" kata Amalia kepada detikSumut, Rabu (11/1/2023).Baca juga: Kondisi Terkini Mahasiswa FKG USU Korban Kecelakaan Maut di MedanMenurut laporan Amalia, pihak FKG dalam peristiwa ini akan memberikan bantuan kepada para korban yang masih dirawat.""Kalau untuk studinya nanti yang mengurus pihak fakultas. Sementara untuk UAS sudah selesai,"" sebutnya.Diketahui, korban dari kecelakaan maut tersebut 3 mahasiswa FKG USU. Selain Naufal Aulia Rahman dan Daniel Batubara, satu korban lainnya yakni Frederick Jeremia Ebenezer tewas ditempat setelah terlempar dan tertancap pagar. Ketiganya mengalami kecelakaan pada Sabtu (7/1) saat mengendarai mobil Honda Jazz BK 1043 ZS. Sebelumnya para korban melakukan bakar"
842,6509817,Rabu,11,1,2023,Mobil Listrik di Jalan Berbayar Elektronik Tidak Seistimewa Ganjil Genap?,Jakarta,detikOto,Tim detikcom," Mobil listrik menjadi salah satu kendaraan yang mendapat keistimewaan pada penerapan ganjil genap Jakarta. Mobil dengan pelat nomor lis biru itu, bebas melenggang saat ganjil genap Jakarta berlaku yakni pada Senin"
843,6509227,Rabu,11,1,2023,"Deretan Bule Kecelakaan Lalu Lintas di Bali, 2 Orang Tewas",Bali,detikBali,tim detikBali," Empat bule mengalami kecelakaan lalu lintas di Bali sejak bulan Oktober 2022 hingga Januari 2023. Dua korban di antaranya tewas. Berikut daftar kecelakaan lalu lintas yang dialami bule di Bali, seperti dirangkum detikBali.1. Bule Ukraina Tewas Kecelakaan di CangguWarga negara asing (WNA) asal Ukraina Denys Rozanov, mengalami kecelakaan lalu lintas dan ditemukan tewas di shortcut Canggu, Kuta Utara, Badung, Selasa (10/1/2023). Ia diduga out of control (OC) atau lepas kendali saat berkendara di perbatasan Desa Canggu dengan Tibubeneng.Jenazah bule Ukraina itu ditemukan tergeletak di atas motor matik di sungai, dengan kondisi cedera kepala berat dan luka lecet pada kaki dan tangan, sekitar pukul 06.00 Wita. Personel Satlantas Polres Badung bersama petugas ambulans, dibantu warga baru bisa mengevakuasi jasad turis itu pukul 09.00 Wita, menuju RSUP Prof Ngoerah Denpasar.                Baca juga: Bule Ukraina Tewas di Shortcut Canggu Korban Laka, Luka Parah di WajahKondisi jasad mengeluarkan darah dari hidung dan mulut, mata lebam, serta  luka di dahi. Sedangkan motor matik yang disewa korban ringsek parah di bagian bodi depan, diduga benturan di beton gorong"
844,6508716,Selasa,10,1,2023,"Ada Tilang Manual Lagi di Kota Semarang, Ini Pertimbangan Polisi",Semarang,detikJateng,Angling Adhitya Purbaya," Tilang manual kembali dilakukan mengiringi tilang elektronik atau ETLE yang tetap berjalan, termasuk di Kota Semarang, Jawa Tengah. Salah satu pertimbangannya karena banyak kendaraan yang memakai pelat nomor palsu.Kasat Lantas Polrestabes Semarang AKBP Sigit mengatakan tilang manual kembali diberlakukan sejak 1 Januari 2023. Dia menyebut ada indikasi kesadaran masyarakat dalam tertib berlalu lintas menurun.""Petunjuknya agar memaksimalkan ETLE dan memaksimalkan juga tilang manual. Banyak pelanggar yang memalsukan pelat nomor. Kesadaran tertib lalu lintas, kita lihat hasil evaluasi pada saat anggota Polri melakukan pengaturan malam dan pagi, siang, semakin memprihatinkan,"" kata Sigit melalui pesan singkat, Selasa (10/1/2023).                ""Banyak terjadi balapan liar tanpa pelat dan mengkibatkan kecelakaan dan merugikan masyarakat,"" imbuh dia.Baca juga: Motif Perusakan SMA Bosa Jogja Ternyata Dipicu Insiden TabrakanSigit menjelaskan meski ada tilang manual, ETLE tetap berjalan untuk menindak pelanggaran lalu lintas. Sigit menegaskan tidak boleh ada pungutan liar (pungli) dalam tilang.""Penindakan tilang manual tetap dilakukan, namun demikian penindakan ETLE juga dilaksanakan dengan optimal. Penilangan manual dan ETLE tetap paralel jalan, yang tidak boleh adalah pungli, baik ETLE dan tilang manual,"" tegasnya.Wakapolrestabes Semarang AKBP Yuswanto Ardi menambahkan, pengendara yang melanggar lalu lintas tidak bisa dikenakan tilang manual dan ETLE untuk jenis pelanggaran yang sama di satu waktu atau tempat.""Kalau pelanggarannya dilakukan di tempat yang sama, tidak mungkin dikenakan keduanya, salah satu (tilang manual atau ETLE),"" jelas Ardi.Baca juga: Hati"
845,6508215,Selasa,10,1,2023,Truk Seruduk 2 Kendaraan di Jalan Amlapura-Denpasar,Karangasem,detikBali,I Wayan Selamat Juniasa, Tiga kendaraan terlibat kecelakaan beruntun di Jalur Amlapura
846,6505668,Senin,9,1,2023,Kondisi Terkini Mahasiswa FKG USU Korban Kecelakaan Maut di Medan,Medan,detikSumut,Goklas Wisely," Dua mahasiswa FKG USU yang mengalami kecelakaan maut di Jalan Imam Bonjol, Medan kini masih dirawat di rumah sakit untuk menjalani perawatan medis.Kepala Humas, Promosi dan Protokol USU, Amalia Meutia mengatakan ketiga mahasiswa FKG tersebut, pertama bernama Frederick Jeremia Ebenezer Hutahean (18) meninggal dunia di lokasi. Frederick merupakan warga Jalan Siliwangi, Kabupaten Humbang Hasundutan.""Kedua ada Daniel Rafael Batubara (18), asal Medan. Kondisinya pelipis mata sobek. Tapi sudah dioperasi. Kini dia masih di ruang ICU RS Siloam,"" kata Amalia kepada detikSumut, Senin (9/1/2023).                ""Ketiga, Naufal Aulia Rahman (18) asal Aceh Singkil. Kondisinya tulang selangka patah. Kini masih dirawat di RS USU,"" tambah Amalia.Baca juga: Viral Preman Palak Penjual Mie Pecal di Medan, Ini TampangnyaAmalia juga mengungkapkan dari pihak FKG akan memberikan bantuan kepada para korban yang masih dirawat hari ini.""Kalau untuk studinya nanti yang mengurus pihak fakultas. Sementara untuk UAS sudah selesai,"" sebutnya.Diketahui, ketiganya mengalami kecelakaan pada Sabtu (7/1). Ketiganya berkendara menggunakan mobil Honda Jazz BK 1043 ZS. Ketiga korban awalnya bakar "
847,6505591,Senin,9,1,2023,Penampakan Truk Tabrak Barrier Tewaskan 1 Orang di Tol Jomo: Hancur!,Jombang,detikJatim,Denza Perdana, Sebuah truk menabrak barier di Tol Jombang
848,6505498,Senin,9,1,2023,"Truk Tabrak Barrier Tol Jombang-Mojokerto 1 Tewas, Sopir Diduga Mengantuk",Jombang,detikJatim,Denza Perdana, Truk mengalami kecelakaan hingga remuk usai menabrak pembatas jalan atau barrier di Tol Jombang
849,6505429,Senin,9,1,2023,"Truk Tabrak Barier di Tol Jombang-Mojokerto, 1 Orang Tewas",Jombang,detikJatim,Denza Perdana, Kecelakaan tunggal terjadi di Tol Jombang
850,6505070,Senin,9,1,2023,21 Orang Tewas dalam Kecelakaan Bus di Perbatasan Kenya-Uganda,Kampala,detikNews,Farih Maulana Sidik," Sebanyak 21 orang tewas ketika sebuah bus yang menuju ibu kota Kenya, Nairobi, jatuh tak lama setelah melintasi perbatasan dari Uganda. Kecelakaan itu menambah daftar terbaru dalam serentetan kecelakaan lalu lintas mematikan baru"
851,6504971,Minggu,8,1,2023,"Tabrakan Bus di Senegal, 38 Orang Tewas dan 87 Luka-luka",Dakar,detikNews,Farih Maulana Sidik," Dua bus bertabrakan di dekat kota Kaffrine, Senegal tengah. Akibat kecelakaan tersebut, sedikitnya 38 orang tewas dan puluhan lainnya luka"
852,6504616,Minggu,8,1,2023,"Kecelakaan Truk Vs Motor di Grobog Wonogiri, Pria Sukoharjo Tewas",Wonogiri,detikJateng,Muhammad Aris Munandar, Kecelakaan maut antara sepeda motor dengan truk terjadi di Jalan Raya Wonogiri
853,6504313,Minggu,8,1,2023,Polisi Sebut Tak Ada Alkohol pada Korban Kecelakaan Mahasiswa USU,Medan,detikSumut,Goklas Wisely," Peristiwa nahas menimpa tiga mahasiswa Fakultas Kedokteran Gigi (FKG) USU. Mereka mengalami kecelakaan di Jalan Imam Bonjol, Kota Medan sepulang bakar "
854,6504277,Minggu,8,1,2023,Pemobil Tewas Tertancap Pagar Usai Kecelakaan Mahasiswa Baru FKG USU,Jakarta,detikNews,Goklas Wisely," Tiga pria mengalami kecelakaan di Jalan Imam Bonjol, Kota Medan. Ketiga pria itu merupakan mahasiswa Fakultas Kedokteran Gigi Universitas Sumatera Utara (USU).""Iya jadi semalam kita coba untuk tanyakan ke Dekan FKG USU. Ternyata benar ketiga korban itu dari FKG USU dan masih sama"
855,6504247,Minggu,8,1,2023,Korban Kecelakaan Tewas Tertancap Pagar Mahasiswa Baru FKG USU,Medan,detikSumut,Goklas Wisely," Ketiga pria yang mengalami kecelakaan di Jalan Imam Bonjol, Kota Medan ternyata mahasiswa Universitas Sumatera Utara (USU). Ketiganya, kuliah di Fakultas Kedokteran Gigi USU.""Iya jadi semalam kita coba untuk tanyakan ke dekan FKG USU. Ternyata benar ketiga korban itu dari FKG USU dan masih sama "
856,6503948,Minggu,8,1,2023,Mobil Pajero Terguling di Jembatan Besi Jakbar,Jakarta,detikNews,Lisye Sri Rahayu," Mobil Pajero mengalami kecelakaan tunggal hingga terbalik di wilayah Jembatan Besi, Tambora, Jakarta Barat (Jakbar). Belum diketahui penyebab dari kecelakaan itu.Kecelakaan ini diinformasikan oleh TMC Polda Metro Jaya melalui akun Twitternya. Petugas telah menangani kecelakaan ini.""02.39 kecelakaan mobil terguling di kawasan Jembatan Besi Tambora Jakarta Barat, saat ini sudah dalam penanganan petugas Polri,"" tulis TMC Polda Metro Jaya dalam akun Twitternya, Minggu (8/1/2023).                Baca juga: Warga Tangerang Pembobol Kartu Kredit Miliaran Rupiah Dibui 5 TahunNTMC Polri membenarkan adanya kecelakaan ini. Petugas juga sudah belum ada informasi mengenai penyebab kecelakaan ini.""Untuk informasinya kecelakaan mobil memang terjadi, kecelakaan tunggal, informasinya sudah ditangani petugas. Untuk penyebab belum diinformasikan, informasinya terguling saja, kecelakaan tunggal,"" kata petugas call center NTMC Polri, Jati, saat dihubungi pukul 04.11 WIB.Jati menyebut tak ada kemacetan lalu lintas imbas kecelakaan ini. Petugas disebut telah selesai melakukan penanganan.""Ini kecelakaan terjadi pukul 2.39 jadi tidak ada kemacetan informasinya, jadi langsung ditangani petugas,"" jelasnya.Pajero terguling di Tambora (Foto: Twitter TMC Polda Metro Jaya)Baca juga: Cerita Paniknya Warga Saat 2 Orang Dibakar di Jakut, Api Sambar Terpal PKLSimak juga 'Penampakan Uang Miliaran Berhamburan di Sumbar gegara Mobil Terbalik':[Gambas:Video 20detik](lir/lir)kecelakaan pajero jembatan besi tambora jakarta barat jabodetabek "
857,6503946,Minggu,8,1,2023,8 Orang Sekeluarga Tewas dalam Kecelakaan Mobil di Aljazair,Jakarta,detikNews,Lisye Sri Rahayu," Kecelakaan mobil terjadi di Aljazair timur. Pertahanan sipil setempat menyebut 8 orang dalam satu keluarga tewas dalam insiden ini.Dilansir AFP, Sabtu (7/1/2023), anak"
858,6503594,Sabtu,7,1,2023,Mobil Kecelakaan Bikin Sopir Nancep di Pagar gegara Kecepatan Tinggi,Medan,detikSumut,Sendi Febryanto," FJE (18), seorang mahasiswa tewas tertancap besi pagar usai mobil Honda Jazz yang dikendarainya menabrak pembatas jalan. Saat menabrak pembatas jalan, mobil tersebut melaju dengan kecepatan tinggi.""Hasil olah TKP sudah tadi pagi, berdasarkan saksi yang berada di TKP mengatakan mobil yang dikendarai korban melaju kencang,"" ujar Kanit Lantas Polsek Medan Baru, MP Sidauruk, Sabtu (7/1/2023).Peristiwa nahas itu dialami FJE bersama dua rekannya NA (18) dan DB (18) ketika melintas di Jalan Imam Bonjol Medan tepatnya depan Tiara Convention Hall.                ""(Mobil) kehilangan kendali, kemudian menabrak pembatas jalan lalu mobil terguling dan baru berhenti di tangga Tiara Convention Hall,"" jelasnya.Baca juga: Mobil Tabrak Pembatas Jalan di Medan, Pengemudi Tewas Tertancap PagarKedua rekan FJE mengalami luka berat akibat kecelakaan itu dan langsung dibawa ke rumah sakit terdekat guna mendapat perawatan intensif.Keterangan awal yang didapat pihak polisi dari korban selamat NA (18) mengatakan penyebab kecelakaan adalah karena kecepatan tinggi.""Keterangan dari NA (18) penyebab tabrakan akibat kecepatan tinggi,"" ucapnya.MP Sidauruk menyebut saat ini kedua korban masih dalam perawatan intensif dan belum bisa memberikan keterangan lebih lanjut.""Korban selamat masih dirawat, diopname,"" tutupnya.Baca juga: Wanita Paruh Baya di Medan Tewas Terlindas Truk!Simak Video ""Niko Pria yang Diminta AKB Achiruddin Ambil Senjata Laras Panjang""[Gambas:Video 20detik](astj/astj)medan sumut sumatera utara kecelakaan lalu lintas polsek medan baru"
859,6503458,Sabtu,7,1,2023,Wanita Paruh Baya di Medan Tewas Terlindas Truk!,Medan,detikSumut,Nizar Aldi," Seorang wanita paruh baya berinisial NA tewas setelah sepeda motornya diseruduk truk dari belakang. Kejadian tersebut terjadi hari ini di Jalan Ringroad simpang Asoka, Medan.Kanit Lantas Polsek Sunggal, Iptu Andrea Nasution mengatakan kejadian tersebut bermula saat NA yang mengendarai sepeda motor seorang diri di Jalan Ringroad. Dari belakang sepeda motornya yang berhenti karena lampu merah, ditabrak oleh truk.""Mereka itu (dari) satu arah (yang sama), terus ibu itu mau ke kanan dia mau ke Asoka, dari belakang datang truk,"" kata Iptu Andrea Nasution saat dihubungi detikSumut, Sabtu (7/1/2023).                Baca juga: Mobil Tabrak Pembatas Jalan di Medan, Pengemudi Tewas Tertancap PagarTruk tersebut ternyata ngebut karena mengejar traffic light yang saat itu lampu hijau dan berubah menjadi lampu merah. Akibatnya truk tersebut menyenggol dan membuat korban tewas di tempat.""Satu arahnya orang ini, truknya ngejar lampu merah, tersenggol lah,"" ujarnya.Dari foto yang diterima detikSumut, terlihat kondisi wanita paruh baya tersebut sangat mengenaskan. Kepalanya terlihat hancur remuk akibat terlindas truk.Wanita itu terlihat memakai sepeda motor bebek, wanita memakai jaket hitam dan baju gamis berwarna merah muda. Setelah kejadian, mayat wanita tersebut dibawa ke rumah sakit terdekat.Baca juga: Lintas Riau"
860,6503205,Sabtu,7,1,2023,"Truk Tabrak Tronton di Tol Permai, Brondolan Sawit Berserakan",Pekanbaru,detikSumut,Raja Adil Siregar, Kecelakaan terjadi di ruas Tol Pekanbaru
861,6503200,Sabtu,7,1,2023,Wajib Tahu! Daftar Penyakit yang Tidak Dicover BPJS Kesehatan,Jakarta,detikHealth,Alethea Pricila,"                Badan Penyelenggara Jaminan Sosial (BPJS) Kesehatan belakangan menjadi sorotan di media sosial. Dari banyaknya perbincangan seputar BPJS Kesehatan, banyak warganet yang mempertanyakan penyakit apa saja yang ditanggung BPJS.BPJS Kesehatan adalah lembaga penjamin dari pemerintah yang bertujuan untuk memenuhi dan melindungi hak"
862,6503136,Sabtu,7,1,2023,"Sopir Ngantuk, Truk Kontainer Terbalik di Tol Belmera",Medan,detikSumut,Raja Malo Sinaga, Sebuah truk kontainer dengan nomor polisi BK 8494 XF terbalik di jalan tol Belmera (Belawan
863,6501853,Sabtu,7,1,2023,Cerita Anak-anak Naripan yang Pernah Ketabrak Saat Main Bola Jalanan,Bandung,detikJabar,Sudirman Wamad, Anak
864,6502586,Jumat,6,1,2023,Pemotor Tewas Tertabrak Bus di Piyungan Bantul Usai Jatuh,Bantul,detikJateng,Pradito Rida Pertana, Kecelakaan yang melibatkan bus pariwisata dengan pemotor terjadi di Jalan Jogja
865,6502408,Jumat,6,1,2023,Warga Lamongan Curhat Kangen Tilang Manual Diterapkan Lagi,Lamongan,detikJatim,Eko Sudjarwo," Ketiadaan tilang manual ternyata menimbulkan kerinduan di masyarakat. Rasa kangen tilang manual itu seiring dengan masih diterapkannya tilang online yang ternyata malah membuat banyak pengguna jalan mengabaikan ketertiban berlalu lintas.  Kerinduan terhadap penerapan tilang manual itu terungkap saat Satlantas Polres Lamongan menggelar Jumat Curhat bersama pegiat medsos dan masyarakat.""Sejak tidak diberlakukannya tilang manual dan beralih ke sistem tilang elektronik atau tilang online, banyak pengendara yang mengabaikan ketertiban dan keselamatan lalu lintas,"" kata Hanif Mansuri, salah satu warga yang ikut dalam acara Jumat Curhat yang berlangsung di salah satu kafe di Lamongan, Jumat (6/1/2023).Baca juga: Pemasangan Kamera Tilang Elektronik di 2 Titik Kota Pasuruan Segera TuntasMenurut Hanif, sejumlah pelanggaran yang kerap ia jumpai dan terlihat secara kasat mata acap kali terjadi di Lamongan. Beberapa pelanggaran tersebut, sebut Hanif, adalah pengendara roda dua yang tidak memakai helm dan kendaraan yang tidak sesuai standar, seperti tanpa kaca spion, menggunakan ban lebih kecil dari standar dan lain sebagainya.                ""Mereka dengan percaya diri mengabaikan ketertiban lalu lintas, karena jumlah ETLE (Electronic Traffic Law Enforcement) di Lamongan hanya ada di 2 titik,"" ujarnya.  Pelanggar lalu lintas inipun, ungkap Hanif, berusaha menghindari tilang elektronik dengan melewati jalur lain yang tidak ada kamera ETLE. Selain soal tilang manual, Hanif juga mengeluhkan penggunaan knalpot mobil bersuara kencang dan nyaring, seperti knalpot singa atau pun knalpot serigala yang kerap digunakan truk dan mobil pikap.""Kalau sepeda motor yang pakai knalpot brong saja ditindak, masak mobil yang pakai knalpot bersuara keras tidak ditindak,"" ucap Hanif.Menanggapi curhatan ini, Kasatlantas Polres Lamongan AKP Aristianto Budi Sutrisno menjelaskan kebijakan Kapolri memang tilang manual tidak lagi digunakan. Meski demikian, menurut Aris, aspirasi terkait banyaknya pengendara yang melanggar ketertiban lalu lintas menjadi masukan yang berharga bagi Satlantas.Baca juga: Mobil Incar di Jombang Tilang Ratusan Pelanggar Lalu Lintas Per Hari""Kecuali tindakan pelanggar lalu lintas yang sangat berpotensi menyebabkan kecelakaan lalu lintas, itu masih diperkenankan melakukan tindakan. Contohnya seperti balap liar, yang kemarin juga sudah kita lakukan penindakan,"" kata Aris.Sebenarnya, terang Aris, fungsi dan tujuan tilang adalah untuk membuat tertib masyarakat, tertib di jalan, tidak semena"
