conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,78E+18;Mon Apr 29 16:18:11 +0000 2024;21668;APRESIASI TIMNAS INDONESIA U-23 DI PIALA ASIA U-23 2024!🇮🇩🇮🇩 Kami semua bangga! Kita masih berpeluang ke Olimpiade 2024 kok! Ayo bangkit di perebutan Juara ke-3! https://t.co/Ly5tvAerZr;1,78E+18;https://pbs.twimg.com/media/GMWGTRmaYAACZBM.jpg;;in;Terperangkap Offside;396;347;7573;https://x.com/FaktaSepakbola/status/1784980510537875759;1316071146;FaktaSepakbola
1,80E+18;Sat Jun 15 05:56:42 +0000 2024;7;Ragnar pulang kampung #ragnar #ragnaroratmangoen #timnas https://t.co/rrL1l7WqEl;1,80E+18;https://pbs.twimg.com/amplify_video_thumb/1801856261010685952/img/YLfNKvC0zZU5Koz-.jpg;;in;Jakarta, Indonesia;0;0;0;https://x.com/republikaonline/status/1801856338886332657;22126902;republikaonline
1,79E+18;Thu May 16 08:29:44 +0000 2024;3; WTS Tiket Timnas vs Filipina gais atas nama aku pribadi yang minat bole yaaa https://t.co/uRc4GboGLp;1,79E+18;https://pbs.twimg.com/media/GNr-Hp7boAElSmG.jpg;;in;Indonesia;0;9;0;https://x.com/tanyarlfes/status/1791023213742526728;1371650588;tanyarlfes
1,80E+18;Wed Jun 19 16:03:34 +0000 2024;5;Shin Tae-yong: Saya Banyak Menangis Akhir-akhir Ini: Pelatih Timnas Indonesia Shin Tae-yong mengaku akhir-akhir ini sering menangis lantaran terharu. Pengakuan itu ia sampaikan dalam wawancara bersama mantan atlet https://t.co/giP5SEymVL https://t.co/bJAPs49PBU;1,80E+18;https://pbs.twimg.com/media/GQcsDYCb0AAlMw4.jpg;;in;Pulo Gadung, Indonesia;0;0;2;https://x.com/tvOneNews/status/1803458613836644800;55507370;tvOneNews
1,80E+18;Fri Jun 21 14:43:44 +0000 2024;38;Terima kasih Timnas U16 next match lawan Filipina Senin 24 Juni 2024 Terima kasih @Indosiar @vidio tetap menayangkan momen seperti ini. https://t.co/pZdWswAEI4;1,80E+18;https://pbs.twimg.com/media/GQmr26dbgAAJ59Q.jpg;;in;Stadion GBK;0;1;3;https://x.com/InfosuporterID/status/1804163297979081162;4379131152;InfosuporterID
1,80E+18;Sat Jun 22 04:20:08 +0000 2024;56;Semoga Shin Tae-Yong stay di timnas Indonesia. https://t.co/5vfyQhozjP;1,80E+18;https://pbs.twimg.com/media/GQpn0EZaUAAfDOu.jpg;;in;;0;9;6;https://x.com/gilabola_ina/status/1804368750772453507;1,17E+18;gilabola_ina
1,80E+18;Sat Jun 15 13:58:40 +0000 2024;5271;Hungaria🇭🇺 ini peringkat 26 FIFA tapi mainnya kayak negara diluar 100 besar FIFA. @PSSI telpon Hungaria🇭🇺 ajak sparing bisalah Timnas 🇮🇩 ngimbangin permainannya https://t.co/kYsDzUF6kC;1,80E+18;https://pbs.twimg.com/media/GQHpGiaaUAArdJH.jpg;;in;;44;182;230;https://x.com/bahaspemainbola/status/1801977629236719655;7,53E+17;bahaspemainbola
1,71E+18;Fri Oct 13 00:34:37 +0000 2023;4281;🇮🇩 Satu kaki timnas Indonesia sudah berada di putaran selanjutnya Kualifikasi R2 Piala Dunia 2026 setelah kemenangan telak 6-0 atas 🇧🇳Brunei Darussalam pada Leg 1 Kualifikasi R1 (12/10) ️ Pada Kualifikasi R2 timnas Indonesia sudah ditunggu 🇮🇶Irak 🇻🇳Vietnam dan 🇵🇭Filipina https://t.co/FUu21NpAJZ;1,71E+18;https://pbs.twimg.com/media/F8R59fgaUAAxLOu.jpg;;in;Indonesia;88;348;1008;https://x.com/Indostransfer/status/1712627869376274537;8,11E+17;Indostransfer
1,75E+18;Tue Jan 30 06:44:50 +0000 2024;21248;Shin Tae-yong mengatakan telah menerima tawaran untuk melatih timnas negara lain sepekan lalu. Tawaran itu bukan berasal dari negara Asia Tenggara. Menurut STY pembicaraan perpanjangan kontrak dgn PSSI sudah ada. Dia juga bisa saja pergi dgn membayar penalti. Tetapi saat ini https://t.co/zJspxVpytY;1,75E+18;https://pbs.twimg.com/media/GFEiD8WagAAeWCd.jpg;;in;Indonesia;772;887;2961;https://x.com/ainurohman/status/1752221314721751420;132276059;ainurohman
1,80E+18;Fri Jun 21 13:05:13 +0000 2024;320;'29 | 0-0 𝐌. 𝐈𝐂𝐇𝐒𝐀𝐍 ‣ #KitaGaruda ‣ #TimnasDay ‣ #TimnasIndonesiaMandiri https://t.co/pYri7DYi8o;1,80E+18;https://pbs.twimg.com/media/GQmWZq4b0AAalc-.jpg;;de;Indonesia;15;11;46;https://x.com/TimnasIndonesia/status/1804138506840871158;1,68E+18;TimnasIndonesia
1,80E+18;Sat Jun 15 05:49:18 +0000 2024;10968;Negara Para Influencer.. Artis² di undang &amp;;;;;;;;;;;
1,80E+18;Mon Jun 17 00:30:24 +0000 2024;1257; Mudah-mudahan hikmah ikhlas senantiasa menyertai umat manusia. Selamat #Iduladha1445. ‣ #KitaGaruda https://t.co/BDVwWpnMH1;1,80E+18;https://pbs.twimg.com/media/GQPDR7zasAACvp0.jpg;;in;Indonesia;3;7;110;https://x.com/TimnasIndonesia/status/1802498996902268999;1,68E+18;TimnasIndonesia
1,68E+18;Sat Jul 08 02:15:11 +0000 2023;7113;Terkuak! Ternyata Jenis Bus Standar Timnas PSSI Bisa Masuk ke JIS. Manipulasi Informasi Bis Tidak Masuk ke JIS Sangat Menyesatkan. https://t.co/uQwkVgD1Om;1,68E+18;https://pbs.twimg.com/media/F0euMjwaIAEUa13.jpg;;in;Bima Sakti, Bumi, Indonesia;87;525;2172;https://x.com/abu_waras/status/1677501554038026241;2905814730;abu_waras
1,80E+18;Sun Jun 02 01:58:59 +0000 2024;0; jangan lupa dukung timnas hari ini ada friendly match lawan tanzania sebelum lawan irak tgl 6 https://t.co/7SYnckEpHq;1,80E+18;https://pbs.twimg.com/media/GPCHtWTagAEFd7Z.jpg;;in;Indonesia;0;0;0;https://x.com/tanyarlfes/status/1797085470545019073;1371650588;tanyarlfes
1,80E+18;Wed Jun 19 10:46:31 +0000 2024;40;️ https://t.co/zvd4vf69ST;1,80E+18;https://pbs.twimg.com/media/GQbjexjaIAM5zKp.jpg;TimnasIndonesia;qme;Indonesia;1;4;10;https://x.com/TimnasIndonesia/status/1803378824756994509;1,68E+18;TimnasIndonesia
1,80E+18;Wed Jun 19 05:30:00 +0000 2024;6;#Foto Cristiano Ronaldo atau CR7 bagikan momen kemenangan Timnas Portugal atas Republik Ceko. Até ao fim Portugal!!! (Sampai akhir Portugal!!!) sebutnya. Foto: Cristiano Ronaldo/X #JuaraBolaEropa #EURO2024 #detiksport https://t.co/nX0CcA3xgp;1,80E+18;https://pbs.twimg.com/media/GQaYYqxbYAAvMOb.jpg;;in;Jakarta;0;1;2;https://x.com/detiksport/status/1803299170733924423;135783107;detiksport
1,75E+18;Mon Jan 22 16:28:50 +0000 2024;10753;selain pak tom kelean harus tau pak syaugi kapten timnas amin. dahlah gue pusing ‍ https://t.co/nZzC5RauKM;1,75E+18;https://pbs.twimg.com/ext_tw_video_thumb/1749469152040095744/pu/img/XNooDhPNlcPcpEcz.jpg;;in;;469;273;1734;https://x.com/snezhinka29_/status/1749469180116758571;71913060;snezhinka29_
1,80E+18;Fri Jun 21 14:28:43 +0000 2024;2827;𝐅𝐓 | 3-0 Awal yang manis ‣ #KitaGaruda ‣ #TimnasDay https://t.co/lpWaCYnEvw;1,80E+18;https://pbs.twimg.com/media/GQmpVGZaEAAIOR3.jpg;;in;Indonesia;146;99;625;https://x.com/TimnasIndonesia/status/1804159518684930170;1,68E+18;TimnasIndonesia
1,69E+18;Sat Aug 19 12:11:23 +0000 2023;13089;SEJARAAAAHHH!!!! Lewat pertarungan yg luar biasa menegangkan Timnas Putri INDONESIA mengalahkan Iran dgn skor tipis 55-54 pada final FIBA Women's Asia Cup 2023 - Division B di Bangkok Thailand. Untuk kali pertama dlm sejarah Timnas Putri Indonesia menembus Divisi A Asia https://t.co/Uh8a5CW6jG;1,69E+18;https://pbs.twimg.com/media/F35JO8QbcAAApwW.jpg;;in;Indonesia;306;276;3642;https://x.com/ainurohman/status/1692871883795108137;132276059;ainurohman
1,80E+18;Fri Jun 21 04:30:49 +0000 2024;579;Tapi ada pelajaran bagus yang harus diambil oleh pemain-pemain lokal dari dia ini libur kompetisi atau dapat libur setelah membela timnas itu ya harus kalian isi dengan Fun Football yang samgat fun seperti ini. Refreshing cokkkk Bukan malah diisi dengan nendang wasit di Tarkam https://t.co/PBagUNfbs1;1,80E+18;https://pbs.twimg.com/amplify_video_thumb/1804008817405104129/img/mZA2j_XhmXnqa3lg.jpg;;in;Ngadi King of The South;1;18;120;https://x.com/MafiaWasit/status/1804009051543736330;2794327166;MafiaWasit
1,80E+18;Mon Jun 17 01:18:55 +0000 2024;488;Kobbie Mainoo (19 Tahun) jalani Debut di Euro bersama Timnas Inggris! Sang Ayah juga menonton langsung Mainoo di Stadion. Di laga ini Inggris berhasil menang tipis 1-0 atas Serbia. Momen yang berharga untuk Mainoo &amp;;;;;;;;;;;
1,80E+18;Wed Jun 19 11:18:19 +0000 2024;135;Nomor punggung Timnas Argentina #CopaAmérica2024 https://t.co/UZRy9exLTt;1,80E+18;https://pbs.twimg.com/media/GQbqwsDbgAAsd0G.jpg;;in;Satelit ;1;14;20;https://x.com/SiaranBolaLive/status/1803386826511556825;756534156;SiaranBolaLive
1,80E+18;Sat Jun 15 13:49:43 +0000 2024;7;11 hari yang lalu Kwadwo Duah (27/CF) mencatatkan debutnya untuk timnas Swiss. Malam ini dia berhasil mencetak gol pertamanya untuk timnas Swiss. #euro2024 https://t.co/iR8IfZ5on7;1,80E+18;https://pbs.twimg.com/media/GQHnDVrbkAAW4xi.jpg;;in;;0;0;1;https://x.com/gilabola_ina/status/1801975374576066741;1,17E+18;gilabola_ina
1,80E+18;Mon Jun 17 02:38:34 +0000 2024;16;Masyarakat Papua inginkan keamanan. Masyarakat Papua harus bersatu dengan TNI Polri tuk menumpas OPM KST Papua sampai akarnya. Jangan sampai ada korban jiwa lagi. #TolakOPMPelanggarHAM #EURo2024 Idul Adha Timnas Pusat Ayoo Boaz https://t.co/N2RDZJKBw6;1,80E+18;https://pbs.twimg.com/media/GQPgDCmbsAAAYdX.jpg;;in;;1;4;15;https://x.com/coema_coemi/status/1802531249938120883;1,32E+18;coema_coemi
1,80E+18;Sat Jun 15 13:32:19 +0000 2024;306;thank you sm for everything you've done over the past few days. no matter the outcome i ll always be proud of you guys. i can't wait to see what the future holds for u. show the world that you all deserve to be part of timnas Indonesia. gamau babay maunya lolos seleksi semua https://t.co/TVTr2osFX2;1,80E+18;https://pbs.twimg.com/ext_tw_video_thumb/1801970764603850752/pu/img/StV3pHBgdz99csTK.jpg;;en;;8;2;50;https://x.com/redzlilac/status/1801970999375851719;1,53E+18;redzlilac
1,80E+18;Thu Jun 20 12:00:01 +0000 2024;33;𝗖𝗨𝗥𝗔𝗛𝗔𝗡 𝗛𝗔𝗧𝗜 𝗦𝗛𝗜𝗡 𝗧𝗔𝗘-𝗬𝗢𝗡𝗚 ‼️ STY mengungkapkan rasa haru sebagai Pelatih Timnas. Ia mengaku pernah dalam kondisi tidak ada orang di Korea Selatan yang bermurah hati padanya Semangat Coach Shin! 🇮🇩 #TimnasIndonesia #ShinTaeyong #detiksport https://t.co/M4ONERgxxx;1,80E+18;https://pbs.twimg.com/media/GQfcGEGa0AE6BWb.jpg;;in;Jakarta;0;1;4;https://x.com/detiksport/status/1803759707313594426;135783107;detiksport
1,80E+18;Sun Jun 23 02:15:02 +0000 2024;12;N'golo Kante bersama timnas Prancis di Euro 2024. 🇫🇷 2 pertandingan ⭐ 2x MOTM #euro2024 https://t.co/Kma4EK2Ylc;1,80E+18;https://pbs.twimg.com/media/GQuUxZIbMAAALD1.jpg;;in;;0;2;2;https://x.com/gilabola_ina/status/1804699657601532141;1,17E+18;gilabola_ina
1,80E+18;Sat Jun 22 11:18:01 +0000 2024;53;GIVEAWAY TIME! Untuk kemenangan timnas Turki 🇹🇷 nanti malam di laga kedua EURO 2024. Cukup RT twit ini dan tinggalkan jejak di kolom komentar. Jika skuad Turki sukses jungkalkan skuad Portugal satu dari kalian berhak atas buku ini di akhit laga. Semoga beruntung! https://t.co/Rb7SBeLc1X;1,80E+18;https://pbs.twimg.com/media/GQrHdpeaAAA7n_h.jpg;;in;Bekasi, Indonesia;0;67;80;https://x.com/kedaiboekoe/status/1804473915752038822;2907641923;kedaiboekoe
1,80E+18;Thu Jun 20 18:26:41 +0000 2024;149;Inggris Southgate vs Timnas STY #Blibli @bliblidotcom Siapa yang menang? https://t.co/bR2Kq7Qdo9;1,80E+18;https://pbs.twimg.com/media/GQiWZaHbMAAWT62.jpg;;in;Indonesia;4;18;7;https://x.com/thejurgenholic/status/1803857017297342873;1,64E+18;thejurgenholic
1,77E+18;Thu Mar 28 15:10:34 +0000 2024;5425;STY: Akan ada beberapa lagi pemain berdarah Indonesia yang akan dinaturalisasi sebelum Juni nanti [CNN Indonesia] Cek List: Maerten Paes (Dallas ) Ole Romeny (FC Ultrecht) Timnas Indonesia saat ini memiliki 9 pemain naturalisasi: Jay Idzes Jordi Amat Sandy Walsh Shayne https://t.co/WVSgVwXmAa;1,77E+18;https://pbs.twimg.com/media/GJxD9IKW0AEj_Rq.jpg;;in;Satelit ;71;391;371;https://x.com/SiaranBolaLive/status/1773367081259438141;756534156;SiaranBolaLive
1,77E+18;Sat Mar 30 12:02:22 +0000 2024;4735;Merek Erspo di HAKI belum diterima dan masih dalam proses bisa-bisanya menang tender Jersey Timnas dengan pemain-pemain terbaik dunianya itu. Tapi kok yang mbajak Erspo ini pada males ya apa mereka juga #BoikotErspo saking jeleknya? https://t.co/gmFERJcXge;1,77E+18;https://pbs.twimg.com/media/GJ6rg-kaIAAisvW.jpg;;in;Ngadi King of The South;151;268;1418;https://x.com/MafiaWasit/status/1774044496109654388;2794327166;MafiaWasit
1,80E+18;Mon Jun 17 06:24:58 +0000 2024;16;Nyanyian Supporter Timnas Indonesia tidak berhenti dari kick Off sampai pluit panjang lawan Filipina https://t.co/hOe39HfDcd;1,80E+18;https://pbs.twimg.com/amplify_video_thumb/1802587409852547072/img/xAuGFrh4GnrTYHNP.jpg;;in;Jakarta ;0;3;3;https://x.com/yudiharahap46/status/1802588225862865051;149066414;yudiharahap46
1,80E+18;Sat Jun 22 04:44:04 +0000 2024;18;Nova Arianto tentang timnas Indonesia U16: Kami memang memiliki banyak kesempatan dan peluang-peluang yang harusnya kami bisa maksimalkan untuk mencetak gol. Itu juga yang menjadi catatan kami selama ini termasuk dalam laga uji coba. Saya pikir semua pemain sudah berusaha https://t.co/hWiPWSv0YJ;1,80E+18;https://pbs.twimg.com/media/GQptTACakAEg6cv.jpg;;in;;0;1;2;https://x.com/gilabola_ina/status/1804374776183689635;1,17E+18;gilabola_ina
1,73E+18;Wed Dec 13 07:24:01 +0000 2023;0;babu! childeku buat timnas segini udah cukup atau nambah buat EM + crit ratio? mau pindah nguli karakter lain kalo udah cukup https://t.co/EPCWoYHiJT;1,73E+18;https://pbs.twimg.com/media/GBNgpu8aQAAsdVt.jpg;;in;;1;9;0;https://x.com/babufess/status/1734836555100119457;1,37E+18;babufess
1,80E+18;Sat Jun 15 17:04:16 +0000 2024;4;Media Korsel Was-was Jika Taeguk Warriors Bertemu Timnas Indonesia di Putaran Ketiga Media Korea: Kami Menghindari Jepang dan Iran Tapi Kami Khawatir...: Media Korsel was-was jika Korea Selatan bertemu Timnas Indonesia di putaran ketiga Kualifikasi https://t.co/4XQLwDE8y8 https://t.co/06RmwVSNHe;1,80E+18;https://pbs.twimg.com/media/GQITkyWakAAEx_z.jpg;;in;Pulo Gadung, Indonesia;0;1;0;https://x.com/tvOneNews/status/1802024337559703915;55507370;tvOneNews
1,80E+18;Mon Jun 17 03:28:35 +0000 2024;2178;boleh request ga sih anak timnas kalo freetime bikin games ginian seru banget kayaknya https://t.co/SZYV1l0pHv;1,80E+18;https://pbs.twimg.com/ext_tw_video_thumb/1802543787035774976/pu/img/XfY6JtPzwD2WEPPa.jpg;;in;not a fanbase;42;47;181;https://x.com/haruyaaaaa/status/1802543840152453244;1,19E+18;haruyaaaaa
1,77E+18;Thu Mar 28 05:33:47 +0000 2024;6181;Negara asal pemain timnas Belanda. 🇳🇱 : Crynothaskuwin (tiktok) https://t.co/Fn4EMCSjrU;1,77E+18;https://pbs.twimg.com/media/GJu_6TRa0AAw97A.jpg;;in;;86;298;617;https://x.com/gilabola_ina/status/1773221929316442137;1,17E+18;gilabola_ina
1,80E+18;Sun Jun 16 15:01:29 +0000 2024;13;FT: Polandia 1-2 Belanda | Poss: 33%-67% | Shots on Target: 7-4 | Fouls: 10-8 Sempat tertinggal 'Timnas Pusat' sukses berhasil membalikkan keadaan atas Polandia. Komentar untuk laga tadi? #BolacomID #BLCBM #Euro2024 #Belanda #Polandia https://t.co/Vo78L8dY94;1,80E+18;https://pbs.twimg.com/media/GQNBBr_aQAAamoC.jpg;;in;Indonesia;0;1;3;https://x.com/bolacomID/status/1802355826772066600;1486284086;bolacomID
1,73E+18;Sun Dec 03 13:06:20 +0000 2023;5020;DHUAAAARRR..!!! Paslon 02 PraGib minta TIDAK ADA DEBAT tapi hanya penyampaian visi misi. (Personal In Charge Co - Captain Timnas AMIN @ninikwafiroh) https://t.co/CzyFAukwZt;1,73E+18;https://pbs.twimg.com/ext_tw_video_thumb/1731296961406672896/pu/img/MdczMhemj3XWigzD.jpg;;in;Warteg;506;697;2686;https://x.com/BosPurwa/status/1731298824520638939;1,07E+18;BosPurwa
1,77E+18;Thu Mar 21 15:44:57 +0000 2024;6287;Bahkan Pak Jokowi aja malam ini ga pakai Jersey Timnas Terbaru. https://t.co/Du2wTHMoET;1,77E+18;https://pbs.twimg.com/media/GJNIsc9XIAAFOnL.jpg;;in;Ngadi King of The South;87;325;476;https://x.com/MafiaWasit/status/1770839017841373671;2794327166;MafiaWasit
1,66E+18;Fri May 26 08:36:41 +0000 2023;5469; TERBARU Melalui wawancara dengan salah satu media Korea Selatan Shin Tae-yong memberi isyarat Piala Asia 2023 di tahun 2024 mendatang merupakan turnamen terakhirnya sebagai nakhoda timnas Indonesia. Naver TV via SIF https://t.co/DLOupUKruG;1,66E+18;https://pbs.twimg.com/media/FxCpuPGaAAAu9jg.jpg;;in;Indonesia;252;520;504;https://x.com/Indostransfer/status/1662014883913940994;8,11E+17;Indostransfer
1,80E+18;Mon Jun 17 02:12:12 +0000 2024;18;Salah satu tugas dari Bea Cukai itu melindungi masyarakat Indonesia dari penyelundupan dan perdagangan ilegal? Jadi Bea Cukai mengawasi seluruh peredaran barang baik yang masuk maupun keluar Indonesia. ___ #EURo2024 Idul Adha Timnas Pusat Minal Kevin Cat 5 Yuta Cowok 1990 https://t.co/khHylPbOMe;1,80E+18;https://pbs.twimg.com/media/GQPalZpasAAendE.jpg;;in;Indonesia;2;2;17;https://x.com/Saodah1234/status/1802524616759603524;1,27E+18;Saodah1234
1,80E+18;Sun Jun 09 01:30:32 +0000 2024;6998;What a Goal James Rodriguez. James masih rutin nyekor cantik untuk Timnas Colombia. Definisi gol cantik: https://t.co/FwHN7BTXlT;1,80E+18;https://pbs.twimg.com/ext_tw_video_thumb/1798434225533624321/pu/img/Vla4f_lUABmmZDBq.jpg;;in;Satelit ;67;205;656;https://x.com/SiaranBolaLive/status/1799615028704006492;756534156;SiaranBolaLive
1,80E+18;Sat Jun 15 11:59:51 +0000 2024;7;Ya amfunn akhirnya baju @bravi_id edisi GAOT Gianluca Mancini sampai juga. Pertanda baik kah buat timnas Italia nanti? *Ni GAOT maen juga belom tentu Pada pesen ga? Kacau sih kalo enggak. Limited edition ini lurr. Disinyalir Ivan Gunawan ampe ikut PO. https://t.co/RhB3OWe45s;1,80E+18;https://pbs.twimg.com/media/GQHL4I0aMAAgstW.jpg;;in;Indonesia;1;5;0;https://x.com/Info_SerieA/status/1801947726655152136;189673937;Info_SerieA
1,80E+18;Sat Jun 15 08:23:30 +0000 2024;2;Justin Hubner kedapatan menyindir pemain yang diduga tidak mau membela Timnas Indonesia. Hal itu diketahui melalui unggahan di Instagram pribadinya yang viral di media sosial. . Bek kanan Timnas Indonesia itu menyatakan sebelumnya tidak ada yang mau bermain untuk skuad Garuda. https://t.co/sBs8Mhw9Wp;1,80E+18;https://pbs.twimg.com/media/GQGcYh3bEAIJBa0.jpg;;in;Indonesia;0;0;0;https://x.com/pikiran_rakyat/status/1801893279560253802;58880688;pikiran_rakyat
1,80E+18;Wed Jun 19 15:02:17 +0000 2024;10;Persiapan nonton timnas Jerman vs Hungaria. Khusus nonton Pak Toni &amp;;;;;;;;;;;
1,80E+18;Thu Jun 20 15:03:13 +0000 2024;12;Starting Line-up timnas Inggris menghadapi Denmark malam ini. 󠁧󠁢󠁥󠁮󠁧󠁿 Menang berapa kosong kira-kira? #euro2024 https://t.co/C0N7vOfHpw;1,80E+18;https://pbs.twimg.com/media/GQhn09da0AAdsR_.jpg;;in;;2;2;1;https://x.com/gilabola_ina/status/1803805814341472271;1,17E+18;gilabola_ina
1,80E+18;Mon Jun 17 14:06:35 +0000 2024;15;Saksikan perjuangan Timnas U16 Indonesia vs Singapura Jumat 21 Juni 2024 pukul 19.00 WIB hanya di Indosiar dan Vidio. #IndosiarRumahSepakbolaIndonesia #IndosiarSports #TimnasDay https://t.co/xV5zZDCOZc;1,80E+18;https://pbs.twimg.com/amplify_video_thumb/1802704080730836992/img/cV6OCBueZtiQ-Q8F.jpg;;in;Indonesia;1;1;7;https://x.com/Indosiar/status/1802704394812813663;351999221;Indosiar
1,80E+18;Wed Jun 19 03:52:41 +0000 2024;9;Siap menggendong timnas enggres https://t.co/CeGNLdMexa;1,80E+18;https://pbs.twimg.com/amplify_video_thumb/1803274565193441284/img/SBhhC79uHfk96KNm.jpg;;in;Jakarta Capital Region;0;5;0;https://x.com/JepretanPades_/status/1803274679580500092;1,63E+18;JepretanPades_
1,80E+18;Tue Jun 18 11:15:56 +0000 2024;4757;prof haye main di semua tim u belanda juara eropa 2x juara timnas u17 gabung timnas indonesia because he knowz his family will be proud of it https://t.co/McDyTCTWT3;1,80E+18;https://pbs.twimg.com/ext_tw_video_thumb/1803023670492971008/pu/img/ziDVvnTeNP7Hfmmi.jpg;;in;not a fanbase;23;7;478;https://x.com/haruyaaaaa/status/1803023838990815327;1,19E+18;haruyaaaaa
1,78E+18;Thu Apr 25 20:59:39 +0000 2024;14813;Arkhan Fikri Mungkin pemain yang paling LEGA usai kemenangan adu penalti timnas SEMANGAT!! #TimnasIndonesia #TimNasDay https://t.co/pMNXEm2yUX;1,78E+18;https://pbs.twimg.com/media/GMCgYMHasAE_vV4.jpg;;in;Indonesia;226;540;876;https://x.com/tegarprmrth/status/1783601792749842443;144379158;tegarprmrth
1,75E+18;Thu Jan 25 17:14:58 +0000 2024;8828;Euforia penggawa Timnas Indonesia saat memastikan satu tempat ke 16 besar Piala Asia 2023 : IG/Marc Klok #AsianCup2023 #TimnasIndonesia https://t.co/RXrMw20baD;1,75E+18;https://pbs.twimg.com/amplify_video_thumb/1750567769706496000/img/Lac_gvkyVMe0WK5C.jpg;;in;Indonesia;425;263;2782;https://x.com/GOAL_ID/status/1750567952590737884;27197792;GOAL_ID
1,78E+18;Mon Apr 22 01:42:07 +0000 2024;6055;Ini bukan Timnas yang gue kenal #Blibli @bliblidotcom https://t.co/VaHgWBvgfd;1,78E+18;https://pbs.twimg.com/ext_tw_video_thumb/1782223092791820288/pu/img/oKcTaHg3G9TI4apl.jpg;;in;Indonesia;167;278;828;https://x.com/utdfocusid/status/1782223326792101956;1,35E+18;utdfocusid
1,80E+18;Thu Jun 20 17:55:57 +0000 2024;4328;APA KURANGNYA TIMNAS INGGRIS? https://t.co/n0UHkTDjqL;1,80E+18;https://pbs.twimg.com/media/GQiPWgtakAMpRrv.jpg;;in;Satelit ;595;2165;176;https://x.com/SiaranBolaLive/status/1803849281100800396;756534156;SiaranBolaLive
1,80E+18;Sat Jun 15 22:44:16 +0000 2024;35;Emil Audero Mulyadi apalagi yang ditunggu dari Timnas Italia🇮🇹 selagi masih ada Gianluigi Donnarumma Come to Indonesia Mulyadi🇮🇩. https://t.co/gAPP8rKMD7;1,80E+18;https://pbs.twimg.com/media/GQJhZqOaQAAjjoR.jpg;;in;;2;8;1;https://x.com/bahaspemainbola/status/1802109899117298095;7,53E+17;bahaspemainbola
1,80E+18;Sun Jun 16 14:00:01 +0000 2024;454;AKSI TERAKHIR SARKIC 🇲🇪 Beberapa aksi mendiang Matija Šarkić di laga terakhirnya bersama timnas Montenegro saat melawan Belgia 5 Juni lalu. Šarkić tampilkan 9 penyelamatan sepanjang laga dan terpilih sebagai MOTM laga itu. RIP ️ https://t.co/u9PPAgAVOq;1,80E+18;https://pbs.twimg.com/ext_tw_video_thumb/1802047781739147264/pu/img/KjC4M6zWHNmUHDf3.jpg;;in;Indonesia;0;2;88;https://x.com/medioclubID/status/1802340355242950880;2779927232;medioclubID
1,80E+18;Sat Jun 22 16:37:40 +0000 2024;23;Gol bunuh diri paling menyakitkan bagi timnas turki Turki vs. Portugal https://t.co/NOXvFDZHIY;1,80E+18;https://pbs.twimg.com/ext_tw_video_thumb/1804554234375114752/pu/img/5-xEGsvdCf0zqCEX.jpg;;in;;1;0;2;https://x.com/MurtadhaOne1/status/1804554359659016689;1,18E+18;MurtadhaOne1
